,tweet,label
3241,i was so tempted to join the oluwa wetin dey gang,2
3242,man utd no get engagements again na sponsored ads dem dey run now,2
3243,bro thank god dem no use vex beat me people dey para for this government oh,2
3244,so na so we go dey see bruno give assist for another team edward go dey keep face like who them no give kprash for house god is edward woodward bigger than you please nahh sign bruno,2
3245,my girlfriend just vex me right now saying na boyfriend wey go protest go collect bj just imagine that kind rubbish talk i just vex comot for house and i don almost reach lekki toll gate now i wan go vex for there,2
3246,i dey tell you na mumu girl dey shout i be ph girltf,2
3247,uriel don strt wit englishsha go n eat d disgusting food n vomit well cos u don dey practise since,2
3248,e get as dis match dey be oo na war,2
3249,you stay inside theres heatyou stay outside mosquitoes sef dey these are tough times for the poor people,2
3250,dey press the weyrey like bread wey dey wan buy,2
3251,some of us broke die some of us cant even participate because the mentions already don pass our own sef may not even pop up someone like me wey no dey win giveaways or raffle i cant even try too hard,2
3252,please before you dm me or reply my dm go through my media its not the one you will request for my pics and then stop replying me after i send you some pics na ugly i ugly i no kill person and e dey pain very much,2
3253,na so i dey do una for national back in the days na get agidi like this and i dey always embarrass am like this,2
3254,i think its annoying how we want people that dont want us woooh las las the one that wants me wont have melet us be doing ourselves yeye lai dah till jesus comes,2
3255,alcacer we all know david de gea has de worst defense in de league how do you expect him to keep clean sheets,2
3256,bruh i been wan buy when e dey access bank say no,2
3257,levels person beat you you still enjoy am ordinary small beating for fifa boiz go dey blame pad dey blame ref dey blame home and away,2
3258,and my mama and my friend mama no fess too dey align before i go say ehnn ehnn ehnn ggggbosa one very hot midnight slap na here i confuse cos fess fess this feem i never watch am na just branding and now i dey chop better drilling for am,2
3259,i swear ko funny mo wahala for who dey school wey no dey sell anything oo everybody don dey sell things na only me dey middle make u na allow me sleep well oo,2
3260,una try o una dey mess up my new year the network i praise so much is hurting me,2
3261,i used typical replace extremists ne i was talking a friendxtian dat grew up in minna niger state abt how it feels whenever he visits his hometown imo he was like na boko haram dey call us oh he revealed some shocking secrets but no b my mouth una go hear am,2
3262,you no go wan hear sef the kyn gist wey dey there,2
3263,pastor dey shout your children will suck your womb i say your children will suck your womb congregation dey halla amen amen the thing sound like joke right now but if you follow me dey dat street this morning your heart for cut,2
3264,im lucky if i manage to draw thrice a week sef im getting there sha baby steps,1
3265,if dem born you for nigeria automatically life don dey ahead of if you come fall for poor family if you come be first born paddy take life jejena money dey make normal problem be like spiritual problem,1
3266,the party con be like say nah burial them dey do sarz shey you will not chop slap bayii,1
3267,after you pour out your feelings and the babe no reciprocate na to just go audiomack or spotify go jam one mad playlist on top bed for big brother house you no fit jam up you go just dey see the babe every minute tears,1
3268,i need suggestions abeg na which country for this africa go make sense if person wan relocate im genuinely tired of nigeria at this point our relationship is now toxic and abusive because i fucking want out i dont like it here anymore,1
3269,please if you know any slave dealer transporting slaves to uk dont hesitate to tell me abeg im ready to go i will even bring my own chains im tired of this country,1
3270,omo laycon is vexing me lik dis nw why having dis discussion with nengi im pissedkin let dis issue be ozo is a grown man he should stop dis nonsense advice his selling to nengi shes smart to deal with her shit wats all dis nw,1
3271,im literally in between im confused i used to be the one in charge but e b like say i don lose oh,1
3272,dem don dey post dms ha na only money me i dey beg for dm sha,1
3273,has anyone gone to a store to buy perfumecologne bleu by chanel is now k amourage k creed k na to continue with axe gang o cos im never buying those cheap ass ones they smell like crap even if na oud sef mba,1
3274,all these people saying this is not the eid dey kill ram if na play make una stop am cos i no cook bcos of this my neighbor oo,1
3275,omoh no be lie me as i dey my cousin wey dey gym dey chop pass me how human being go chop super pack and egg come tale nutri milk,1
3276,im not saying u shuu nor kip dreads o but when u are not treating it right haaa heaven is not meant for u laidat o this girl don choke life comot for my body her head be smelling like armpit of mad person i wanto faint entering micra in ibadan is risky o,1
3277,e don dey heavy abi grease am with oil make e soft,1
3278,lol no vex now dey go rush salah and the guy go chop injury,1
3279,dj wey wan finish my money for abuja thanks my gee na you make abj sweet ️,1
3280,na meat wey nor dey inside soup na make stockfish dey form celebrity,1
3281,even me wey dey baby pep with fraud talk no fit talk that kind thing,1
3282,na to appease the gods to break the curse but even the gods sef dem don tire for nigeria matter so tay our early morning kainkain to the ground nor dey make sense to dem again,1
3283,is like want depression to catch me before he see me vbank i get vtarget i get betway sef i dey inside even video sef i do bikooooooo naaaaa,1
3284,so i dey pray make i elevate those wey dey stress me make them frustrate i no fit wait make i celebrate dont doubt it na gods grace o ️ click on the link in my bio lekki phase,1
